0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.617504894733429,0.6720283031463623,-3.104934620523636e-08,0.5849168300628662,0.6382055878639221,0.007003355771303177,0.5755771994590759,0.592414379119873,0.010628372430801392,0.5684313178062439,0.5581230521202087,0.011374598369002342,0.5587473511695862,0.5349220633506775,0.012302126735448837,0.5957565903663635,0.5452662706375122,0.013453924097120762,0.5722104907035828,0.49474412202835083,0.007320542819797993,0.5514349937438965,0.4626697301864624,0.0005937722744420171,0.5337367653846741,0.43817901611328125,-0.004316464066505432,0.601124107837677,0.543802797794342,0.003968910779803991,0.5732886791229248,0.49194031953811646,-0.0033401893451809883,0.5512208342552185,0.45824766159057617,-0.010802957229316235,0.5310992002487183,0.4316885471343994,-0.015833497047424316,0.6027969121932983,0.5458916425704956,-0.0062703476287424564,0.576424241065979,0.49652722477912903,-0.012648693285882473,0.5552738904953003,0.4650791585445404,-0.0159317459911108,0.5367067456245422,0.4398040473461151,-0.017868204042315483,0.6013405919075012,0.5497685074806213,-0.01663518138229847,0.58140629529953,0.5083601474761963,-0.021917548030614853,0.5658420920372009,0.4837465286254883,-0.023274846374988556,0.5509512424468994,0.4643637239933014,-0.02381114847958088
0.6144606471061707,0.6708533763885498,-7.447376759728286e-08,0.5857163071632385,0.6387894749641418,0.002378918696194887,0.5766375660896301,0.5958858728408813,0.0033506671898066998,0.5691145658493042,0.5593928098678589,0.0024444558657705784,0.5571582317352295,0.5348936319351196,0.001875698915682733,0.6008971333503723,0.5456504225730896,0.009803236462175846,0.5745632648468018,0.49469026923179626,0.0032195078674703836,0.5519700050354004,0.4645232856273651,-0.0046396562829613686,0.533271312713623,0.4430263340473175,-0.009946580044925213,0.6035339832305908,0.5425962209701538,0.003482963191345334,0.5746527910232544,0.4919780492782593,-0.001650906982831657,0.5522251129150391,0.46095117926597595,-0.008947613649070263,0.5326723456382751,0.43963372707366943,-0.014394814148545265,0.602152943611145,0.5441564917564392,-0.0039274077862501144,0.5767313838005066,0.4964158833026886,-0.008137060329318047,0.5554810762405396,0.4660184979438782,-0.01186078879982233,0.5368698835372925,0.44439637660980225,-0.01469607837498188,0.5977606773376465,0.5485388040542603,-0.011800119653344154,0.578222393989563,0.507645845413208,-0.015173956751823425,0.5627703666687012,0.4823889136314392,-0.016384998336434364,0.5478229522705078,0.4627887010574341,-0.017007142305374146
0.5993224382400513,0.6546966433525085,-1.3519293240449315e-08,0.571135401725769,0.6280571222305298,-0.003665773430839181,0.5606147646903992,0.5893843770027161,-0.005993836093693972,0.5535565614700317,0.5559319853782654,-0.009397721849381924,0.542005717754364,0.5328865647315979,-0.012002898380160332,0.5786729454994202,0.5310459136962891,0.0037923576310276985,0.5510145425796509,0.4861445724964142,-0.005852226633578539,0.5279850959777832,0.4567810297012329,-0.015718933194875717,0.5092613101005554,0.43361738324165344,-0.02230875752866268,0.5813857316970825,0.5268096923828125,-0.0010104066459462047,0.5504505038261414,0.4807417094707489,-0.009378951974213123,0.5276843905448914,0.4483194053173065,-0.017324524000287056,0.5077371001243591,0.42359665036201477,-0.02257254160940647,0.5806313157081604,0.5269513726234436,-0.007502866443246603,0.5522208213806152,0.4833914637565613,-0.014896823093295097,0.5324351191520691,0.45429494976997375,-0.018203340470790863,0.5153237581253052,0.43148094415664673,-0.019762026146054268,0.577663242816925,0.5309574007987976,-0.01521180011332035,0.556239902973175,0.49354287981987,-0.020462078973650932,0.5405303239822388,0.46966132521629333,-0.021239636465907097,0.5260026454925537,0.44960954785346985,-0.020910993218421936
0.6041388511657715,0.656692385673523,-2.9437980941793285e-08,0.5723751187324524,0.630180835723877,-0.003600065130740404,0.560353696346283,0.5903102159500122,-0.007351145148277283,0.5532130599021912,0.5569826364517212,-0.01201560441404581,0.5425121188163757,0.5338255167007446,-0.01600934937596321,0.5789784789085388,0.5316144227981567,-0.0016274170484393835,0.5504592657089233,0.48582255840301514,-0.012577202171087265,0.5286176204681396,0.4554186463356018,-0.022233890369534492,0.5110686421394348,0.43130654096603394,-0.028913160786032677,0.5833950638771057,0.5290616154670715,-0.006942369509488344,0.552819550037384,0.4845910966396332,-0.017222551628947258,0.5309465527534485,0.45514899492263794,-0.02522256225347519,0.5124209523200989,0.4327976703643799,-0.030528370290994644,0.5844528079032898,0.5317131280899048,-0.01355112623423338,0.5557975172996521,0.4903137683868408,-0.022014042362570763,0.5352698564529419,0.46299561858177185,-0.02499939128756523,0.5185810327529907,0.44162967801094055,-0.026701366528868675,0.5820938348770142,0.5395516157150269,-0.02122068591415882,0.5599721074104309,0.5061517357826233,-0.027782650664448738,0.5438387989997864,0.48429781198501587,-0.029064297676086426,0.529465913772583,0.4656033515930176,-0.029218625277280807
0.5986156463623047,0.6460225582122803,-7.848093730444816e-08,0.5737647414207458,0.6178303360939026,-0.007678368128836155,0.557336688041687,0.5807013511657715,-0.01603446900844574,0.5489488244056702,0.5532048344612122,-0.024729283526539803,0.5400692224502563,0.5378305315971375,-0.03184215724468231,0.5689393281936646,0.5237632989883423,-0.012609905563294888,0.5351152420043945,0.476982057094574,-0.025198768824338913,0.5118540525436401,0.4495369791984558,-0.03296463564038277,0.4933140277862549,0.4258616864681244,-0.03800712153315544,0.5722591876983643,0.5233219861984253,-0.015576669946312904,0.5385065078735352,0.517090916633606,-0.03365713730454445,0.5393549799919128,0.5372830629348755,-0.0374547578394413,0.5475317239761353,0.5456982851028442,-0.03663495555520058,0.5699623227119446,0.5283066630363464,-0.019488384947180748,0.5391986966133118,0.5243588089942932,-0.033139053732156754,0.5425926446914673,0.5438237190246582,-0.02822812832891941,0.5515466332435608,0.5488242506980896,-0.022034553810954094,0.5653210282325745,0.5332093238830566,-0.02468051202595234,0.5440149307250977,0.5178909301757812,-0.0305777620524168,0.5397548675537109,0.5226936340332031,-0.025599971413612366,0.5394759178161621,0.5206872224807739,-0.02014160342514515
0.5990979671478271,0.6477055549621582,4.6118802998762476e-08,0.569455623626709,0.6231604814529419,-0.005122663918882608,0.5553914904594421,0.587483286857605,-0.011759270913898945,0.547393262386322,0.5579837560653687,-0.01897643879055977,0.5384188294410706,0.5365051627159119,-0.025577014312148094,0.5682470798492432,0.5243116617202759,-0.007161394692957401,0.5364136099815369,0.48311328887939453,-0.017632363364100456,0.5150200724601746,0.45667535066604614,-0.02679038979113102,0.4980913996696472,0.43375763297080994,-0.033217523247003555,0.5699403285980225,0.5214908719062805,-0.011819306761026382,0.5369322299957275,0.4787317216396332,-0.022155629470944405,0.5140417814254761,0.45054104924201965,-0.029504481703042984,0.4957074224948883,0.4283613860607147,-0.034446775913238525,0.5674548149108887,0.5245611667633057,-0.017384372651576996,0.5370992422103882,0.48479604721069336,-0.02455052360892296,0.5167482495307922,0.45812875032424927,-0.02656554989516735,0.5015661120414734,0.4353366792201996,-0.028118349611759186,0.5612431168556213,0.5314655303955078,-0.024111416190862656,0.5393551588058472,0.4976171553134918,-0.028772208839654922,0.5241549611091614,0.47662681341171265,-0.028784746304154396,0.5117192268371582,0.4572898745536804,-0.028488092124462128
0.5884565711021423,0.6454145908355713,7.603158991287273e-08,0.5627214908599854,0.6132986545562744,-0.0004811722901649773,0.5505378842353821,0.5764603018760681,-0.004310941323637962,0.5446625351905823,0.5462128520011902,-0.009545478969812393,0.5380497574806213,0.5269540548324585,-0.01453581266105175,0.5521739721298218,0.5286958813667297,-0.0024681563954800367,0.5239039659500122,0.4867282509803772,-0.011557254940271378,0.5036934614181519,0.4603193998336792,-0.019345255568623543,0.4884565770626068,0.4375446140766144,-0.024672534316778183,0.5548691153526306,0.5247758626937866,-0.008106805384159088,0.5230404138565063,0.4848399758338928,-0.01616392284631729,0.5014065504074097,0.45800158381462097,-0.021619778126478195,0.4847249984741211,0.4356963634490967,-0.025254206731915474,0.5556042194366455,0.5274574756622314,-0.014366158284246922,0.525093674659729,0.4929332435131073,-0.01990252174437046,0.5061106085777283,0.4690018892288208,-0.021493174135684967,0.49252840876579285,0.44913575053215027,-0.023023463785648346,0.5549439191818237,0.535885214805603,-0.02138485573232174,0.5353329181671143,0.51591956615448,-0.024846795946359634,0.5236544013023376,0.5056607127189636,-0.023980846628546715,0.5154201984405518,0.4974994957447052,-0.023184092715382576
0.5907698273658752,0.6458867192268372,7.629251541629856e-08,0.5640198588371277,0.6204559803009033,-0.005371464882045984,0.5510082244873047,0.5850677490234375,-0.010798203758895397,0.5450754165649414,0.5549177527427673,-0.016617782413959503,0.5378154516220093,0.5364169478416443,-0.021938063204288483,0.5557529330253601,0.5309175848960876,-0.0064733559265732765,0.526345431804657,0.4899989664554596,-0.01688554883003235,0.505826473236084,0.46321171522140503,-0.025833962485194206,0.4896172285079956,0.4406793415546417,-0.03194114565849304,0.5584840774536133,0.5258818864822388,-0.010005012154579163,0.5265230536460876,0.48693403601646423,-0.019763216376304626,0.5042510628700256,0.46020668745040894,-0.026580022647976875,0.4864019751548767,0.43720847368240356,-0.03079349361360073,0.5582590103149414,0.5276535749435425,-0.014456984587013721,0.5276772379875183,0.4950833320617676,-0.02153095044195652,0.5077870488166809,0.47065070271492004,-0.023739393800497055,0.4928377866744995,0.44965553283691406,-0.025157907977700233,0.5555528402328491,0.5354451537132263,-0.020093785598874092,0.5347736477851868,0.5150856971740723,-0.02469862625002861,0.5223955512046814,0.5048715472221375,-0.024075256660580635,0.5135226845741272,0.49594277143478394,-0.023040015250444412
0.5818402171134949,0.649800717830658,5.9186081813322744e-08,0.5592895150184631,0.6192891597747803,-0.002470828592777252,0.5485398769378662,0.5835502743721008,-0.007226184476166964,0.5415809154510498,0.5552114844322205,-0.012877026572823524,0.5333265662193298,0.5377736687660217,-0.01834118366241455,0.5520130395889282,0.5349888801574707,-0.004560906905680895,0.5212717056274414,0.49849554896354675,-0.014031016267836094,0.5003146529197693,0.475408136844635,-0.022162476554512978,0.4843273460865021,0.45428231358528137,-0.027869153767824173,0.552211582660675,0.5320000052452087,-0.009302676655352116,0.5183822512626648,0.49556639790534973,-0.018575962632894516,0.49572062492370605,0.4698123335838318,-0.025302646681666374,0.47709688544273376,0.4468475878238678,-0.029907049611210823,0.5495502948760986,0.535688042640686,-0.01466798409819603,0.5178068280220032,0.50163334608078,-0.021755138412117958,0.497591495513916,0.47759997844696045,-0.024940963834524155,0.48192089796066284,0.4567262530326843,-0.027332212775945663,0.5444338917732239,0.5444760322570801,-0.020762242376804352,0.5242874026298523,0.5208630561828613,-0.025955837219953537,0.5108472108840942,0.5065163373947144,-0.026908399537205696,0.4998317062854767,0.49359023571014404,-0.02737469971179962
0.5775012373924255,0.6547361016273499,2.150955680235711e-08,0.5563255548477173,0.6213092803955078,0.002421358833089471,0.5423144102096558,0.5838038921356201,0.0009047312778420746,0.5342891216278076,0.5582552552223206,-0.002120104618370533,0.5279948115348816,0.5448740720748901,-0.005173196084797382,0.5402674674987793,0.5459994077682495,-0.002064293250441551,0.508944571018219,0.509259819984436,-0.010263977572321892,0.48773884773254395,0.4846062958240509,-0.016778018325567245,0.47126713395118713,0.463379442691803,-0.021038595587015152,0.5411468744277954,0.5423146486282349,-0.008176279254257679,0.5072475075721741,0.5055235624313354,-0.015761051326990128,0.4855191111564636,0.4802592992782593,-0.020199716091156006,0.4679435193538666,0.45883217453956604,-0.022889522835612297,0.539568305015564,0.5451747179031372,-0.01437700167298317,0.508178174495697,0.5124372839927673,-0.01903597079217434,0.4882262349128723,0.4895087480545044,-0.01963571086525917,0.4729878008365631,0.46917325258255005,-0.020093105733394623,0.5360938310623169,0.5523629188537598,-0.02095904015004635,0.513515293598175,0.5250974893569946,-0.024112634360790253,0.49747759103775024,0.5073451995849609,-0.023390067741274834,0.4843020439147949,0.49139636754989624,-0.0224518571048975
